longitude,latitude,altitude,time,flight_id,true_airspeed,aircraft_mass,fuel_flow_1,fuel_flow_2
-33.81851852,37.527407407431426,10900,2022-03-01 01:34:46,test,223.2845559075685,230201.71055151804,0.776704656,0.776704656
-33.82037037,37.52814814817154,10900,2022-03-01 01:34:47,test,223.2872877160471,230200.15714220694,0.776707461,0.776707461
-33.82222222,37.528888888911645,10900,2022-03-01 01:34:48,test,223.29002010532068,230198.60372728424,0.77671386,0.77671386
-33.82407407,37.52962962965175,10900,2022-03-01 01:34:49,test,223.29275539473858,230197.0502995633,0.776716067,0.776716067
-33.82592593,37.530370370391864,10900,2022-03-01 01:34:50,test,223.2954908768239,230195.4968674299,0.776728475,0.776728475
-33.82777778,37.53111111113197,10900,2022-03-01 01:34:51,test,223.29823313221107,230193.94341048002,0.776730078,0.776730078
-33.82962963,37.53185185187208,10900,2022-03-01 01:34:52,test,223.30097519197176,230192.38995032405,0.776737703,0.776737703
-33.83148148,37.53259259261219,10900,2022-03-01 01:34:53,test,223.30372092932046,230190.83647491844,0.776744745,0.776744745
-33.83333333,37.533333333352296,10900,2022-03-01 01:34:54,test,223.30646995596507,230189.2829854284,0.77674638,0.77674638
-33.83518519,37.53407407409241,10900,2022-03-01 01:34:55,test,223.30921878767393,230187.72949266838,0.776754033,0.776754033
-33.83703704,37.534814814832515,10900,2022-03-01 01:34:56,test,223.3119712972248,230186.17598460295,0.776761084,0.776761084
-33.83888889,37.53555555557262,10900,2022-03-01 01:34:57,test,223.31472709655253,230184.6224624357,0.776768747,0.776768747
-33.84074074,37.536296296312734,10900,2022-03-01 01:34:58,test,223.31748657398865,230183.06892494267,0.776775188,0.776775188
-33.84259259,37.53703703705284,10900,2022-03-01 01:34:59,test,223.32024895381267,230181.51537456663,0.776777471,0.776777471
-33.84444444,37.53777777779295,10900,2022-03-01 01:35:00,test,223.32301152726657,230179.96181962482,0.776784547,0.776784547
-33.8462963,37.53851851853306,10900,2022-03-01 01:35:01,test,223.32577739133288,230178.40825053005,0.776792249,0.776792249
-33.84814815,37.539259259273166,10900,2022-03-01 01:35:02,test,223.32854693411815,230176.8546660324,0.776799341,0.776799341
-33.85,37.54000000001327,10900,2022-03-01 01:35:03,test,223.33131976783062,230175.30106734994,0.77680104,0.77680104
-33.85185185,37.540740740753385,10900,2022-03-01 01:35:04,test,223.3340924079066,230173.74746527072,0.776808752,0.776808752
-33.8537037,37.54148148149349,10900,2022-03-01 01:35:05,test,223.33686872705135,230172.19384776737,0.776815844,0.776815844
-33.85555556,37.542222222233605,10900,2022-03-01 01:35:06,test,223.3396483377261,230170.64021607977,0.776822965,0.776822965
-33.85740741,37.54296296297371,10900,2022-03-01 01:35:07,test,223.3424312399598,230169.08657014905,0.776830108,0.776830108
-33.85925926,37.54370370371382,10900,2022-03-01 01:35:08,test,223.3452174342384,230167.53290993403,0.776832444,0.776832444
-33.86111111,37.54444444445393,10900,2022-03-01 01:35:09,test,223.34800382316644,230165.97924504665,0.776839592,0.776839592
-33.86296296,37.545185185194036,10900,2022-03-01 01:35:10,test,223.35079350427154,230164.42556586326,0.776847339,0.776847339
-33.86481481,37.54592592593414,10900,2022-03-01 01:35:11,test,223.35358686545507,230162.87187118482,0.776848509,0.776848509
-33.86666667,37.546666666674255,10900,2022-03-01 01:35:12,test,223.35637964622114,230161.31817416663,0.776861639,0.776861639
-33.86851852,37.54740740741436,10900,2022-03-01 01:35:13,test,223.35917959283313,230159.76445088896,0.776864019,0.776864019
-33.87037037,37.54814814815447,10900,2022-03-01 01:35:14,test,223.36197973468774,230158.21072285023,0.776870597,0.776870597
-33.87222222,37.54888888889458,10900,2022-03-01 01:35:15,test,223.36478278177913,230156.65698165543,0.776872987,0.776872987
-33.87407407,37.54962962963469,10900,2022-03-01 01:35:16,test,223.36758602453233,230155.10323568093,0.776886149,0.776886149
-33.87592593,37.55037037037479,10900,2022-03-01 01:35:17,test,223.3703964336725,230153.54946338345,0.776887358,0.776887358
-33.87777778,37.551111111114906,10900,2022-03-01 01:35:18,test,223.37320626339164,230151.99568866735,0.77689517,0.77689517
-33.87962963,37.55185185185501,10900,2022-03-01 01:35:19,test,223.3760197745077,230150.4418983278,0.776896977,0.776896977
-33.88148148,37.552592592595126,10900,2022-03-01 01:35:20,test,223.37883309378347,230148.88810437443,0.776909592,0.776909592
-33.88333333,37.55333333333523,10900,2022-03-01 01:35:21,test,223.38165319304994,230147.33428518972,0.776912034,0.776912034
-33.88518519,37.55407407407534,10900,2022-03-01 01:35:22,test,223.38447348843758,230145.78046112077,0.776919237,0.776919237
-33.88703704,37.55481481481545,10900,2022-03-01 01:35:23,test,223.38729707814386,230144.22662264612,0.776927086,0.776927086
-33.88888889,37.55555555555556,10900,2022-03-01 01:35:24,test,223.39012435011983,230142.67276847432,0.776928337,0.776928337
-33.89074074,37.55629629629566,10900,2022-03-01 01:35:25,test,223.39295104368017,230141.11891179997,0.776941561,0.776941561
-33.89259259,37.55703703703578,10900,2022-03-01 01:35:26,test,223.3957849056253,230139.56502867825,0.776943426,0.776943426
-33.89444444,37.55777777777588,10900,2022-03-01 01:35:27,test,223.39861857701916,230138.01114182643,0.776945894,0.776945894
-33.8962963,37.55851851851599,10900,2022-03-01 01:35:28,test,223.40145244470818,230136.45725003758,0.77695857,0.77695857
-33.89814815,37.55925926,10900,2022-03-01 01:35:29,test,223.40429309420549,230134.90333289723,0.776960463,0.776960463
-33.9,37.55999999999621,10900,2022-03-01 01:35:30,test,223.40713355346134,230133.3494119703,0.776967724,0.776967724
-33.90185185,37.56074074073632,10900,2022-03-01 01:35:31,test,223.40997730865348,230131.7954765231,0.776975617,0.776975617
-33.9037037,37.56148148147643,10900,2022-03-01 01:35:32,test,223.41282474708945,230130.24152529004,0.776982923,0.776982923
-33.90555556,37.56222222221653,10900,2022-03-01 01:35:33,test,223.41567548189647,230128.68755944347,0.776984847,0.776984847
-33.90740741,37.56296296295665,10900,2022-03-01 01:35:34,test,223.41852602687598,230127.13358974858,0.776992729,0.776992729
-33.90925926,37.56370370369675,10900,2022-03-01 01:35:35,test,223.42138025570986,230125.57960429063,0.777000054,0.777000054
-33.91111111,37.56444444443686,10900,2022-03-01 01:35:36,test,223.4242377813509,230124.02560418184,0.777007358,0.777007358
-33.91296296,37.56518518517697,10900,2022-03-01 01:35:37,test,223.4270986039818,230122.47158946554,0.777009306,0.777009306
-33.91481481,37.56592592591708,10900,2022-03-01 01:35:38,test,223.42995923742794,230120.91757085372,0.777017249,0.777017249
-33.91666667,37.566666666657184,10900,2022-03-01 01:35:39,test,223.43282355524835,230119.36353635605,0.7770246,0.7770246
-33.91851852,37.56740741,10900,2022-03-01 01:35:40,test,223.43569117062114,230117.8094871559,0.777031932,0.777031932
-33.92037037,37.56814815,10900,2022-03-01 01:35:41,test,223.4385620839037,230116.2554232925,0.777034513,0.777034513
-33.92222222,37.56888888887751,10900,2022-03-01 01:35:42,test,223.4414331950904,230114.7013542659,0.777041872,0.777041872
-33.92407407,37.56962962961762,10900,2022-03-01 01:35:43,test,223.44430760444308,230113.14727052263,0.777049228,0.777049228
-33.92592593,37.57037037035773,10900,2022-03-01 01:35:44,test,223.44718531221474,230111.59317206652,0.777056618,0.777056618
-33.92777778,37.57111111109784,10900,2022-03-01 01:35:45,test,223.4500663186211,230110.03905883132,0.777059205,0.777059205
-33.92962963,37.57185185183795,10900,2022-03-01 01:35:46,test,223.45294752318483,230108.4849404218,0.777066614,0.777066614
-33.93148148,37.572592592578054,10900,2022-03-01 01:35:47,test,223.4558320267866,230106.9308071931,0.777074023,0.777074023
-33.93333333,37.57333333331817,10900,2022-03-01 01:35:48,test,223.45871982948262,230105.37665914776,0.777082004,0.777082004
-33.93518519,37.574074074058274,10900,2022-03-01 01:35:49,test,223.46161131800693,230103.82249513894,0.777084031,0.777084031
-33.93703704,37.57481481479838,10900,2022-03-01 01:35:50,test,223.46450261887662,230102.2683270767,0.777096854,0.777096854
-33.93888889,37.57555555553849,10900,2022-03-01 01:35:51,test,223.4674007064024,230100.71413336808,0.777098868,0.777098868
-33.94074074,37.5762963,10900,2022-03-01 01:35:52,test,223.47029860667809,230099.1599356315,0.777101519,0.777101519
-33.94259259,37.577037037018705,10900,2022-03-01 01:35:53,test,223.47319670606518,230097.6057325933,0.777114367,0.777114367
-33.94444444,37.57777777775882,10900,2022-03-01 01:35:54,test,223.47610159285384,230096.0515038584,0.777116394,0.777116394
-33.9462963,37.578518518498925,10900,2022-03-01 01:35:55,test,223.47900629263543,230094.49727107032,0.777123854,0.777123854
-33.94814815,37.57925925923904,10900,2022-03-01 01:35:56,test,223.4819142930208,230092.9430233624,0.777131931,0.777131931
-33.95,37.579999999979144,10900,2022-03-01 01:35:57,test,223.48482598037106,230091.38875950116,0.777133976,0.777133976
-33.95185185,37.58074074071925,10900,2022-03-01 01:35:58,test,223.48773748120482,230089.8344915488,0.777141459,0.777141459
-33.9537037,37.58148148145936,10900,2022-03-01 01:35:59,test,223.4906522829799,230088.28020863156,0.777149526,0.777149526
-33.95555556,37.58222222219947,10900,2022-03-01 01:36:00,test,223.4935707722678,230086.7259095799,0.777157019,0.777157019
-33.95740741,37.582962962939575,10900,2022-03-01 01:36:01,test,223.49649256304627,230085.17159554138,0.777164531,0.777164531
-33.95925926,37.58370370367969,10900,2022-03-01 01:36:02,test,223.49941765548994,230083.6173,0.77716662,0.77716662
-33.96111111,37.584444444419795,10900,2022-03-01 01:36:03,test,223.5023425618872,230082.06293323834,0.777174738,0.777174738
-33.96296296,37.58518519,10900,2022-03-01 01:36:04,test,223.5052712,230080.50858376286,0.777182225,0.777182225
-33.96481481,37.585925925900014,10900,2022-03-01 01:36:05,test,223.50820305315492,230078.95421931334,0.777184363,0.777184363
-33.96666667,37.58666666664012,10900,2022-03-01 01:36:06,test,223.51113476427057,230077.39985058724,0.777191907,0.777191907
-33.96851852,37.587407407380226,10900,2022-03-01 01:36:07,test,223.51406977791834,230075.84546677285,0.777200044,0.777200044
-33.97037037,37.58814814812034,10900,2022-03-01 01:36:08,test,223.5170084801374,230074.29106668444,0.777207571,0.777207571
-33.97222222,37.588888888860446,10900,2022-03-01 01:36:09,test,223.5199504855433,230072.73665154213,0.777215136,0.777215136
-33.97407407,37.58962962960056,10900,2022-03-01 01:36:10,test,223.52289579383606,230071.18222126958,0.777217885,0.777217885
-33.97592593,37.590370370340665,10900,2022-03-01 01:36:11,test,223.5258413031976,230069.62778550052,0.777225447,0.777225447
-33.97777778,37.59111111108077,10900,2022-03-01 01:36:12,test,223.52879011604372,230068.07333460712,0.777227603,0.777227603
-33.97962963,37.591851851820884,10900,2022-03-01 01:36:13,test,223.5317387440207,230066.51887940097,0.777240592,0.777240592
-33.98148148,37.59259259256099,10900,2022-03-01 01:36:14,test,223.53469416427012,230064.96439821666,0.777242783,0.777242783
-33.98333333,37.593333333301096,10900,2022-03-01 01:36:15,test,223.5376494000716,230063.40991265135,0.777250959,0.777250959
-33.98518519,37.59407407404121,10900,2022-03-01 01:36:16,test,223.54060832578966,230061.85541073378,0.777258564,0.777258564
-33.98703704,37.594814814781316,10900,2022-03-01 01:36:17,test,223.54357055607053,230060.30089360612,0.77726136,0.77726136
-33.98888889,37.59555555552142,10900,2022-03-01 01:36:18,test,223.54653298788259,230058.7463708867,0.777273781,0.777273781
-33.99074074,37.596296296261535,10900,2022-03-01 01:36:19,test,223.54950182731952,230057.1918233239,0.777276584,0.777276584
-33.99259259,37.59703703700164,10900,2022-03-01 01:36:20,test,223.55247086884228,230055.63727015659,0.777278818,0.777278818
-33.99444444,37.597777777741754,10900,2022-03-01 01:36:21,test,223.55543972653513,230054.08271252114,0.777291857,0.777291857
-33.9962963,37.59851851848186,10900,2022-03-01 01:36:22,test,223.55841537832507,230052.5281288067,0.77729468,0.77729468
-33.99814815,37.59925925922197,10900,2022-03-01 01:36:23,test,223.5613912323691,230050.97353944634,0.7773023,0.7773023
-34,37.59999999996208,10900,2022-03-01 01:36:24,test,223.56437039212173,230049.41893484627,0.777861329,0.777861329
-34.00185185,37.600740740702186,10900,2022-03-01 01:36:25,test,223.56770869166016,230047.86321218763,0.777864989,0.777864989
-34.0037037,37.60148148144229,10900,2022-03-01 01:36:26,test,223.57104720275282,230046.30748220958,0.777873438,0.777873438
-34.00555556,37.602222222182405,10900,2022-03-01 01:36:27,test,223.57438902898772,230044.75173533356,0.777881922,0.777881922
-34.00740741,37.60296296292251,10900,2022-03-01 01:36:28,test,223.5777341702975,230043.19597148977,0.777890437,0.777890437
-34.00925926,37.60370370366262,10900,2022-03-01 01:36:29,test,223.58108262726387,230041.64019061616,0.777893505,0.777893505
-34.01111111,37.60444444440273,10900,2022-03-01 01:36:30,test,223.5844309105724,230040.0844036061,0.7778966,0.7778966
-34.01296296,37.60518518514284,10900,2022-03-01 01:36:31,test,223.58777902041442,230038.52861040528,0.777910813,0.777910813
-34.01481481,37.60592592588294,10900,2022-03-01 01:36:32,test,223.5911341284049,230036.9727887784,0.777913606,0.777913606
-34.01666667,37.606666666623056,10900,2022-03-01 01:36:33,test,223.5944888703552,230035.41696156622,0.777917013,0.777917013
-34.01851852,37.60740740736316,10900,2022-03-01 01:36:34,test,223.59784363211426,230033.86112753963,0.777925537,0.777925537
-34.02037037,37.608148148103275,10900,2022-03-01 01:36:35,test,223.6012017103647,230032.3052764658,0.777934346,0.777934346
-34.02222222,37.60888888884338,10900,2022-03-01 01:36:36,test,223.60456329770642,230030.74940777477,0.77794257,0.77794257
-34.02407407,37.60962962958349,10900,2022-03-01 01:36:37,test,223.60792800968323,230029.19352263544,0.777946018,0.777946018
-34.02592593,37.61037037,10900,2022-03-01 01:36:38,test,223.61129274161553,230027.63763059882,0.77794887,0.77794887
-34.02777778,37.61111111106371,10900,2022-03-01 01:36:39,test,223.61465710853716,230026.0817328595,0.77796313,0.77796313
-34.02962963,37.61185185180381,10900,2022-03-01 01:36:40,test,223.6180284753159,230024.52580660032,0.777961159,0.777961159
-34.03148148,37.612592592543926,10900,2022-03-01 01:36:41,test,223.62139637256476,230022.96988428247,0.777974807,0.777974807
-34.03333333,37.61333333328403,10900,2022-03-01 01:36:42,test,223.62477088514126,230021.41393466815,0.777978271,0.777978271
-34.03518519,37.61407407402414,10900,2022-03-01 01:36:43,test,223.62814541816718,230019.85797812586,0.777986533,0.777986533
-34.03703704,37.61481481476425,10900,2022-03-01 01:36:44,test,223.63152307690322,230018.30200506066,0.777990019,0.777990019
-34.03888889,37.61555555550436,10900,2022-03-01 01:36:45,test,223.63490075664674,230016.74602502293,0.777998575,0.777998575
-34.04074074,37.61629629624447,10900,2022-03-01 01:36:46,test,223.6382817546724,230015.1900278737,0.77800748,0.77800748
-34.04259259,37.61703703698458,10900,2022-03-01 01:36:47,test,223.64166626420456,230013.63401291275,0.778010358,0.778010358
-34.04444444,37.61777777772468,10900,2022-03-01 01:36:48,test,223.64505040990247,230012.07799219762,0.778019271,0.778019271
-34.0462963,37.618518518464796,10900,2022-03-01 01:36:49,test,223.6484380670574,230010.5219536561,0.778022184,0.778022184
-34.04814815,37.61925926,10900,2022-03-01 01:36:50,test,223.65182536101972,230008.96590928728,0.778031078,0.778031078
-34.05,37.61999999994501,10900,2022-03-01 01:36:51,test,223.65521616661573,230007.40984713228,0.778039687,0.778039687
-34.05185185,37.62074074068512,10900,2022-03-01 01:36:52,test,223.65861029210157,230005.8537677591,0.778043215,0.778043215
-34.0537037,37.62148148142523,10900,2022-03-01 01:36:53,test,223.66200443927733,230004.29768132887,0.778051532,0.778051532
-34.05555556,37.622222222165334,10900,2022-03-01 01:36:54,test,223.6654017139453,230002.7415782645,0.778055071,0.778055071
-34.05740741,37.62296296290545,10900,2022-03-01 01:36:55,test,223.66879901093415,230001.18546812204,0.778063692,0.778063692
-34.05925926,37.62370370364555,10900,2022-03-01 01:36:56,test,223.67219962796153,229999.62934073724,0.778072357,0.778072357
-34.06111111,37.62444444438566,10900,2022-03-01 01:36:57,test,223.6756035656826,229998.07319602306,0.778075591,0.778075591
-34.06296296,37.62518518512577,10900,2022-03-01 01:36:58,test,223.67900733344203,229996.5170448409,0.778084534,0.778084534
-34.06481481,37.62592592586588,10900,2022-03-01 01:36:59,test,223.68241461434388,229994.96087577337,0.778092916,0.778092916
-34.06666667,37.62666666660599,10900,2022-03-01 01:37:00,test,223.68582502410064,229993.40468994097,0.778096453,0.778096453
-34.06851852,37.62740741,10900,2022-03-01 01:37:01,test,223.68923545650742,229991.84849703405,0.77809974,0.77809974
-34.07037037,37.628148148086204,10900,2022-03-01 01:37:02,test,223.69264571975165,229990.29229755362,0.778113809,0.778113809
-34.07222222,37.62888888882632,10900,2022-03-01 01:37:03,test,223.69606279524538,229988.73606993473,0.778117108,0.778117108
-34.07407407,37.62962962956642,10900,2022-03-01 01:37:04,test,223.6994797015823,229987.17983571877,0.77812065,0.77812065
-34.07592593,37.63037037030653,10900,2022-03-01 01:37:05,test,223.7028966,229985.6235944183,0.778129063,0.778129063
-34.07777778,37.63111111104664,10900,2022-03-01 01:37:07,test,223.7063166908926,229984.06733629268,0.778138059,0.778138059
-34.07962963,37.63185185178675,10900,2022-03-01 01:37:08,test,223.70974026501958,229982.5110601751,0.77814137,0.77814137
-34.08148148,37.632592592526855,10900,2022-03-01 01:37:09,test,223.71316367058716,229980.95477743467,0.778150078,0.778150078
-34.08333333,37.63333333326697,10900,2022-03-01 01:37:10,test,223.7165903986739,229979.39847727795,0.778158901,0.778158901
-34.08518519,37.634074074007074,10900,2022-03-01 01:37:11,test,223.72002052377513,229977.84215947584,0.778162519,0.778162519
-34.08703704,37.63481481474719,10900,2022-03-01 01:37:12,test,223.72345068040394,229976.28583443735,0.778170972,0.778170972
-34.08888889,37.635555555487294,10900,2022-03-01 01:37:13,test,223.72688396797216,229974.72949249402,0.778174588,0.778174588
-34.09074074,37.6362963,10900,2022-03-01 01:37:14,test,223.73031727986546,229973.17314331734,0.778183323,0.778183323
-34.09259259,37.637037036969616,10900,2022-03-01 01:37:15,test,223.73375391522387,229971.61677667152,0.778192087,0.778192087
-34.09444444,37.637777777712046,10900,2022-03-01 01:37:16,test,223.73719387434562,229970.06039249807,0.778195715,0.778195715
-34.0962963,37.63851851845447,10900,2022-03-01 01:37:17,test,223.74063385788347,229968.50400106833,0.778204061,0.778204061
-34.09814815,37.63925926,10900,2022-03-01 01:37:18,test,223.7440768996597,229966.94759294586,0.778207699,0.778207699
-34.1,37.63999999993932,10900,2022-03-01 01:37:19,test,223.74751995846924,229965.39117754786,0.778216486,0.778216486
-34.10185185,37.64074074068175,10900,2022-03-01 01:37:20,test,223.75096634197132,229963.8347445761,0.778225259,0.778225259
-34.1037037,37.64148148142417,10900,2022-03-01 01:37:21,test,223.75441604982703,229962.2782940577,0.778228622,0.778228622
-34.10555556,37.64222222,10900,2022-03-01 01:37:22,test,223.75786559113286,229960.72183681437,0.778237405,0.778237405
-34.10740741,37.642962962909024,10900,2022-03-01 01:37:23,test,223.7613184572984,229959.16536200346,0.778241107,0.778241107
-34.10925926,37.643703703651454,10900,2022-03-01 01:37:24,test,223.76477134894023,229957.60887978962,0.778249901,0.778249901
-34.11111111,37.644444444393876,10900,2022-03-01 01:37:25,test,223.76822756573787,229956.05237998706,0.778258696,0.778258696
-34.11296296,37.645185185136306,10900,2022-03-01 01:37:26,test,223.7716871081743,229954.49586259603,0.778262097,0.778262097
-34.11481481,37.645925925878736,10900,2022-03-01 01:37:27,test,223.77514648432674,229952.93933840204,0.778265488,0.778265488
-34.11666667,37.64666666662116,10900,2022-03-01 01:37:28,test,223.77860569454546,229951.38280742566,0.778279723,0.778279723
-34.11851852,37.64740740736359,10900,2022-03-01 01:37:29,test,223.7820717,229949.8262479806,0.778283423,0.778283423
-34.12037037,37.64814814810601,10900,2022-03-01 01:37:30,test,223.78553777706466,229948.26968113394,0.77828657,0.77828657
-34.12222222,37.64888888884844,10900,2022-03-01 01:37:31,test,223.78900347367485,229946.71310799415,0.7782957,0.7782957
-34.12407407,37.64962962959086,10900,2022-03-01 01:37:32,test,223.7924726888297,229945.15651659443,0.778304537,0.778304537
-34.12592593,37.65037037033329,10900,2022-03-01 01:37:33,test,223.7959452308846,229943.59990752116,0.778308275,0.778308275
-34.12777778,37.651111111075714,10900,2022-03-01 01:37:34,test,223.79941779932554,229942.04329097064,0.778316819,0.778316819
-34.12962963,37.651851851818144,10900,2022-03-01 01:37:35,test,223.8028935031195,229940.4866573318,0.77832568,0.77832568
-34.13148148,37.652592592560566,10900,2022-03-01 01:37:36,test,223.80637253431917,229938.93000597277,0.778329453,0.778329453
-34.13333333,37.653333333302996,10900,2022-03-01 01:37:37,test,223.80985159234086,229937.37334706596,0.778338303,0.778338303
-34.13518519,37.65407407404542,10900,2022-03-01 01:37:38,test,223.81333397819827,229935.81667046092,0.778341788,0.778341788
-34.13703704,37.65481481478785,10900,2022-03-01 01:37:39,test,223.81681619928355,229934.25998688504,0.778350667,0.778350667
-34.13888889,37.65555555553027,10900,2022-03-01 01:37:40,test,223.8203017484347,229932.7032855513,0.778354442,0.778354442
-34.14074074,37.6562963,10900,2022-03-01 01:37:41,test,223.82378732478088,229931.1465766682,0.778363036,0.778363036
-34.14259259,37.65703703701513,10900,2022-03-01 01:37:42,test,223.82727603797034,229929.58985059528,0.778372224,0.778372224
-34.14444444,37.65777777775755,10900,2022-03-01 01:37:43,test,223.8307682714053,229928.03310614676,0.77837573,0.77837573
-34.1462963,37.65851851849998,10900,2022-03-01 01:37:44,test,223.83426034088944,229926.47635468747,0.778384627,0.778384627
-34.14814815,37.659259259242404,10900,2022-03-01 01:37:45,test,223.8377557392637,229924.9196,0.778388139,0.778388139
-34.15,37.659999999984834,10900,2022-03-01 01:37:46,test,223.84125097375892,229923.36280915566,0.778397047,0.778397047
-34.15185185,37.660740740727256,10900,2022-03-01 01:37:47,test,223.84474953768358,229921.8060150619,0.778406279,0.778406279
-34.1537037,37.661481481469686,10900,2022-03-01 01:37:48,test,223.84825162283423,229920.2492025043,0.7784098,0.7784098
-34.15555556,37.66222222221211,10900,2022-03-01 01:37:49,test,223.85175354453884,229918.69238290357,0.778418445,0.778418445
-34.15740741,37.66296296295454,10900,2022-03-01 01:37:50,test,223.85525860447402,229917.13554601322,0.778422567,0.778422567
-34.15925926,37.66370370369696,10900,2022-03-01 01:37:51,test,223.85876388449367,229915.57870088014,0.778431222,0.778431222
-34.16111111,37.66444444443939,10900,2022-03-01 01:37:52,test,223.8622723030553,229914.02183843596,0.778440178,0.778440178
-34.16296296,37.66518518518181,10900,2022-03-01 01:37:53,test,223.86578405220038,229912.46495808032,0.778444002,0.778444002
-34.16481481,37.66592592592424,10900,2022-03-01 01:37:54,test,223.86929583004934,229910.90807007567,0.77845269,0.77845269
-34.16666667,37.66666666666667,10900,2022-03-01 01:37:55,test,223.87281074726084,229909.35116469607,0.77845653,0.77845653
-34.16851852,37.667407407409094,10900,2022-03-01 01:37:56,test,223.87632569338794,229907.79425163587,0.778465534,0.778465534
-34.17037037,37.66814814815152,10900,2022-03-01 01:37:57,test,223.87984397069496,229906.2373,0.778469081,0.778469081
-34.17222222,37.668888888893946,10900,2022-03-01 01:37:58,test,223.88336208548859,229904.68038240567,0.778478074,0.778478074
-34.17407407,37.669629629636376,10900,2022-03-01 01:37:59,test,223.8868835322998,229903.12342625673,0.778487363,0.778487363
-34.17592593,37.67037037,10900,2022-03-01 01:38:00,test,223.89040850181237,229901.56645153073,0.778490962,0.778490962
-34.17777778,37.67111111112123,10900,2022-03-01 01:38:01,test,223.89393330981454,229900.00946960758,0.778499671,0.778499671
-34.17962963,37.67185185186365,10900,2022-03-01 01:38:02,test,223.89746125801267,229898.45247026463,0.778503563,0.778503563
-34.18148148,37.67259259260608,10900,2022-03-01 01:38:03,test,223.90098923641727,229896.89546313888,0.778512557,0.778512557
-34.18333333,37.67333333,10900,2022-03-01 01:38:04,test,223.90452054700694,229895.3384380253,0.778516466,0.778516466
-34.18518519,37.67407407409093,10900,2022-03-01 01:38:05,test,223.90805188776216,229893.7814,0.778525198,0.778525198
-34.18703704,37.674814814833354,10900,2022-03-01 01:38:06,test,223.91158636969533,229892.22435469757,0.778534524,0.778534524
-34.18888889,37.675555555575784,10900,2022-03-01 01:38:07,test,223.91512437592772,229890.66728564978,0.778537858,0.778537858
-34.19074074,37.676296296318206,10900,2022-03-01 01:38:08,test,223.91866202995217,229889.11020993307,0.778547181,0.778547181
-34.19259259,37.677037037060636,10900,2022-03-01 01:38:09,test,223.9222032085911,229887.55311557106,0.778556231,0.778556231
-34.19444444,37.677777777803065,10900,2022-03-01 01:38:10,test,223.92574772078513,229885.99600310912,0.778560185,0.778560185
-34.1962963,37.67851851854549,10900,2022-03-01 01:38:11,test,223.92929226361167,229884.43888273838,0.778563539,0.778563539
-34.19814815,37.67925925928792,10900,2022-03-01 01:38:12,test,223.93283645476436,229882.8817556608,0.778572904,0.778572904
-34.2,37.68000000003034,10900,2022-03-01 01:38:13,test,223.93638417101218,229881.32460985292,0.778581667,0.778581667
-34.20185185,37.68074074077277,10900,2022-03-01 01:38:14,test,223.93993503049967,229879.76744651794,0.778585628,0.778585628
-34.2037037,37.68148148151519,10900,2022-03-01 01:38:15,test,223.9434859,229878.2102752611,0.778594714,0.778594714
-34.20555556,37.68222222225762,10900,2022-03-01 01:38:16,test,223.94704014610278,229876.65308583245,0.778598396,0.778598396
-34.20740741,37.682962963000044,10900,2022-03-01 01:38:17,test,223.95059421120916,229875.09588904126,0.778607761,0.778607761
-34.20925926,37.683703703742474,10900,2022-03-01 01:38:18,test,223.95415180263836,229873.53867351994,0.77861658,0.77861658
-34.21111111,37.684444444484896,10900,2022-03-01 01:38:19,test,223.9577125377417,229871.98144036072,0.778620546,0.778620546
-34.21296296,37.685185185227326,10900,2022-03-01 01:38:20,test,223.9612733,229870.42419926796,0.778629372,0.778629372
-34.21481481,37.68592592596975,10900,2022-03-01 01:38:21,test,223.96483721609005,229868.86694052408,0.778633368,0.778633368
-34.21666667,37.68666666671218,10900,2022-03-01 01:38:22,test,223.9684011595238,229867.30967378747,0.778642498,0.778642498
-34.21851852,37.68740741,10900,2022-03-01 01:38:23,test,223.97196843851796,229865.75238879054,0.778646492,0.778646492
-34.22037037,37.68814814819703,10900,2022-03-01 01:38:24,test,223.9755357498197,229864.19509580662,0.778655337,0.778655337
-34.22222222,37.68888888893946,10900,2022-03-01 01:38:25,test,223.97910620624452,229862.63778513178,0.77866478,0.77866478
-34.22407407,37.68962962968188,10900,2022-03-01 01:38:26,test,223.9826801899421,229861.0804555721,0.778668195,0.778668195
-34.22592593,37.69037037042431,10900,2022-03-01 01:38:27,test,223.9862538241838,229859.52311918145,0.778677652,0.778677652
-34.22777778,37.691111111166734,10900,2022-03-01 01:38:28,test,223.9898309859765,229857.96576387747,0.778681366,0.778681366
-34.22962963,37.69185185190916,10900,2022-03-01 01:38:29,test,223.99340798978486,229856.40840114458,0.778690544,0.778690544
-34.23148148,37.692592592651586,10900,2022-03-01 01:38:30,test,223.99698833047626,229854.85102005655,0.778694605,0.778694605
-34.23333333,37.693333333394015,10900,2022-03-01 01:38:31,test,224.00056870438323,229853.29363084567,0.778703441,0.778703441
-34.23518519,37.69407407413644,10900,2022-03-01 01:38:32,test,224.0041522169117,229851.73622396306,0.778712817,0.778712817
-34.23703704,37.69481481487887,10900,2022-03-01 01:38:33,test,224.0077391843225,229850.1787983291,0.778716273,0.778716273
-34.23888889,37.69555555562129,10900,2022-03-01 01:38:34,test,224.0113258028686,229848.62136578365,0.778720347,0.778720347
-34.24074074,37.69629629636372,10900,2022-03-01 01:38:35,test,224.0149124551505,229847.0639250896,0.778734934,0.778734934
